Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date
NY-CMP-14070,SEO,Working Women,25.00,"Google, Instagram, WhatsApp",24742.00,1111.00,499.00,282.00,59220.00,221.33,-0.05,Tamil,7.65,College Students,11-01-2024
NY-CMP-14071,Social Media,College Students,28.00,"YouTube, Facebook",81850.00,9216.00,4323.00,3361.00,1996434.00,52.26,10.37,English,20.65,Premium Shoppers,29-10-2024
NY-CMP-14072,Influencer,Premium Shoppers,28.00,WhatsApp,83056.00,7066.00,2471.00,1285.00,828825.00,206.08,2.13,Bengali,13.03,Tier 2 City Customers,28-02-2025
NY-CMP-14073,Influencer,Tier 2 City Customers,14.00,"WhatsApp, Email",83716.00,6499.00,1342.00,604.00,439108.00,368.18,0.97,English,10.09,Tier 2 City Customers,07-11-2024
NY-CMP-14074,Social Media,Youth,30.00,Google,15953.00,1605.00,953.00,342.00,205884.00,760.61,-0.21,English,18.18,Youth,11-03-2024
NY-CMP-14075,Paid Ads,Tier 2 City Customers,17.00,"Email, Facebook, YouTube",13754.00,947.00,261.00,161.00,126546.00,1658.49,-0.53,Hindi,9.95,Working Women,07-05-2024
NY-CMP-14076,Email,Working Women,25.00,"YouTube, Email, WhatsApp",18482.00,1341.00,351.00,147.00,56301.00,735.96,-0.48,English,9.95,Working Women,28-12-2024
NY-CMP-14077,Email,Youth,10.00,Facebook,29239.00,2425.00,729.00,542.00,192952.00,153.70,1.32,Tamil,12.64,Youth,26-05-2025
NY-CMP-14078,SEO,Tier 2 City Customers,6.00,"Facebook, WhatsApp",74560.00,2631.00,1378.00,443.00,327377.00,655.08,0.13,Bengali,5.97,Premium Shoppers,19-10-2024
NY-CMP-14079,SEO,College Students,9.00,"Facebook, WhatsApp",73157.00,1705.00,787.00,477.00,164088.00,161.98,1.12,English,4.06,Youth,03-02-2025
NY-CMP-14080,SEO,Youth,26.00,"Email, Instagram, Facebook",86646.00,9554.00,4358.00,1426.00,583234.00,203.78,1.01,Bengali,17.70,Premium Shoppers,28-03-2025
NY-CMP-14081,Social Media,Premium Shoppers,27.00,WhatsApp,17831.00,2065.00,1000.00,595.00,398650.00,101.64,5.59,Tamil,20.53,Premium Shoppers,25-07-2024
NY-CMP-14082,Email,Tier 2 City Customers,7.00,"Instagram, YouTube, Facebook",51634.00,6716.00,3092.00,2300.00,887800.00,55.73,5.93,Tamil,23.45,Tier 2 City Customers,26-11-2024
NY-CMP-14083,SEO,Working Women,16.00,"YouTube, WhatsApp",52624.00,5521.00,1362.00,816.00,314160.00,322.30,0.19,English,14.63,College Students,31-08-2024
NY-CMP-14084,Influencer,Premium Shoppers,24.00,"Facebook, Instagram, Email",51227.00,4774.00,2308.00,765.00,212670.00,142.85,0.95,English,15.32,College Students,31-01-2025
NY-CMP-14085,Social Media,Tier 2 City Customers,6.00,Email,24648.00,3087.00,1404.00,1091.00,737516.00,165.55,3.08,Bengali,22.65,Working Women,11-07-2024
NY-CMP-14086,Influencer,Tier 2 City Customers,18.00,YouTube,88807.00,7559.00,4071.00,2105.00,698860.00,104.65,2.17,Hindi,15.47,Premium Shoppers,19-07-2024
NY-CMP-14087,Social Media,Premium Shoppers,27.00,"WhatsApp, Facebook",89833.00,10893.00,2652.00,1287.00,361647.00,145.78,0.93,English,16.51,College Students,17-02-2025
NY-CMP-14088,Email,Premium Shoppers,15.00,Instagram,39501.00,5788.00,2586.00,1591.00,857549.00,79.11,5.81,Hindi,25.23,Youth,04-01-2025
NY-CMP-14089,Email,Youth,30.00,"Facebook, WhatsApp",56731.00,7589.00,2324.00,1149.00,460749.00,244.79,0.64,Tamil,19.50,Tier 2 City Customers,25-05-2025
NY-CMP-14090,Social Media,Working Women,19.00,YouTube,54825.00,3206.00,1556.00,824.00,506760.00,71.68,7.58,Bengali,10.19,Tier 2 City Customers,27-03-2025
NY-CMP-14091,Influencer,Tier 2 City Customers,19.00,"Instagram, WhatsApp, Email",51225.00,6635.00,3872.00,2141.00,1410919.00,110.36,4.97,Tamil,24.69,Working Women,19-07-2024
NY-CMP-14092,Influencer,Youth,18.00,"Email, YouTube, WhatsApp",83409.00,6754.00,3175.00,2460.00,664200.00,117.35,1.30,English,14.85,Youth,26-08-2024
NY-CMP-14093,Email,Tier 2 City Customers,24.00,"YouTube, Instagram, Email",82877.00,7957.00,2099.00,1618.00,1207028.00,145.94,4.11,Tamil,14.09,Working Women,15-02-2025
NY-CMP-14094,Email,College Students,28.00,"Email, YouTube, Google",86864.00,3717.00,1856.00,847.00,447216.00,278.43,0.90,English,7.39,Working Women,23-10-2024
NY-CMP-14095,SEO,College Students,25.00,"Instagram, YouTube",10913.00,597.00,271.00,87.00,25839.00,2531.41,-0.88,Tamil,8.75,Youth,27-08-2024
NY-CMP-14096,Influencer,Working Women,12.00,"WhatsApp, Facebook",73724.00,7633.00,1873.00,826.00,167678.00,119.89,0.69,Bengali,14.01,Working Women,13-05-2025
NY-CMP-14097,SEO,Tier 2 City Customers,10.00,"YouTube, Email, Facebook",90469.00,8697.00,3553.00,1703.00,1020097.00,163.15,2.67,Tamil,15.42,Working Women,26-07-2024
NY-CMP-14098,SEO,Working Women,27.00,Google,32355.00,3656.00,1743.00,1009.00,207854.00,205.64,0.00,Hindi,19.81,Premium Shoppers,24-07-2024
NY-CMP-14099,Email,Premium Shoppers,5.00,Email,27292.00,2920.00,840.00,321.00,143808.00,642.23,-0.30,Tamil,14.95,Tier 2 City Customers,01-06-2025
NY-CMP-14100,Influencer,Youth,23.00,"YouTube, Instagram",21837.00,2704.00,723.00,481.00,240019.00,451.23,0.11,English,17.90,Premium Shoppers,12-05-2024
NY-CMP-14101,Email,Youth,26.00,"YouTube, Instagram",27603.00,2101.00,465.00,226.00,171308.00,591.17,0.28,Bengali,10.11,Working Women,25-02-2025
NY-CMP-14102,Social Media,Working Women,18.00,"Instagram, Facebook",12754.00,487.00,104.00,48.00,21264.00,2503.52,-0.82,Hindi,5.01,Youth,12-05-2024
NY-CMP-14103,SEO,Youth,16.00,"WhatsApp, Google",59209.00,8358.00,3042.00,1065.00,321630.00,60.36,4.00,Tamil,21.05,Premium Shoppers,06-03-2025
NY-CMP-14104,Influencer,Working Women,10.00,"Google, Email, Instagram",52596.00,2600.00,587.00,430.00,297990.00,196.63,2.52,Tamil,6.88,College Students,05-07-2025
NY-CMP-14105,Email,Youth,16.00,"Google, WhatsApp, Email",81183.00,6547.00,3166.00,1859.00,1187901.00,30.44,19.99,Bengali,14.25,Youth,11-02-2024
NY-CMP-14106,Paid Ads,Premium Shoppers,20.00,"Google, Email",56811.00,5921.00,2217.00,1331.00,307461.00,152.27,0.52,Tamil,16.67,Working Women,11-09-2024
NY-CMP-14107,SEO,Working Women,23.00,"Facebook, WhatsApp",66458.00,8720.00,2548.00,1391.00,685763.00,177.59,1.78,Hindi,19.05,College Students,02-11-2025
NY-CMP-14108,Influencer,Youth,11.00,"Facebook, WhatsApp",39295.00,2236.00,1225.00,696.00,433608.00,174.36,2.57,English,10.58,Youth,20-07-2024
NY-CMP-14109,SEO,Premium Shoppers,17.00,"Google, Instagram, YouTube",73703.00,8135.00,2851.00,950.00,740050.00,74.50,9.46,Hindi,16.19,College Students,12-08-2024
NY-CMP-14110,Paid Ads,Working Women,6.00,"Instagram, YouTube, Email",64831.00,4039.00,1737.00,573.00,431469.00,357.72,1.10,Hindi,9.79,College Students,02-06-2025
NY-CMP-14111,SEO,College Students,28.00,Facebook,85857.00,7726.00,3378.00,1985.00,500220.00,128.42,0.96,Bengali,15.25,College Students,08-10-2024
NY-CMP-14112,Email,Premium Shoppers,15.00,"Instagram, WhatsApp",37647.00,2985.00,1066.00,326.00,224614.00,790.24,-0.13,Hindi,11.63,Premium Shoppers,08-12-2024
NY-CMP-14113,Social Media,Youth,27.00,"Facebook, WhatsApp",34557.00,1091.00,368.00,234.00,107406.00,538.76,-0.15,Bengali,4.90,Youth,03-01-2025
NY-CMP-14114,Email,Premium Shoppers,11.00,"YouTube, Instagram, Facebook",65308.00,9690.00,3412.00,1481.00,885638.00,38.67,14.46,Bengali,22.33,Premium Shoppers,31-05-2025
NY-CMP-14115,Email,Working Women,17.00,"Instagram, WhatsApp",43602.00,6445.00,1810.00,1425.00,629850.00,43.86,9.08,Hindi,22.20,Working Women,04-12-2025
NY-CMP-14116,Paid Ads,Premium Shoppers,15.00,"Google, Instagram",80807.00,3630.00,1124.00,756.00,488376.00,113.11,4.71,English,6.82,Youth,04-09-2025
NY-CMP-14117,Email,Tier 2 City Customers,25.00,Facebook,60689.00,7802.00,4385.00,2962.00,773082.00,85.16,2.06,Hindi,24.96,Youth,22-01-2025
NY-CMP-14118,Paid Ads,College Students,13.00,Google,41981.00,1439.00,499.00,325.00,182325.00,298.33,0.88,Bengali,5.39,Youth,03-11-2025
NY-CMP-14119,SEO,Youth,8.00,Google,38437.00,3138.00,1503.00,957.00,266046.00,257.32,0.08,Bengali,14.56,Working Women,03-01-2025
NY-CMP-14120,Influencer,College Students,7.00,"Google, Facebook, YouTube",48963.00,7259.00,2374.00,747.00,493767.00,161.67,3.09,Hindi,21.20,Working Women,28-05-2025
NY-CMP-14121,SEO,Youth,16.00,WhatsApp,40110.00,1012.00,394.00,129.00,81399.00,1599.90,-0.61,Hindi,3.83,College Students,08-11-2024
NY-CMP-14122,SEO,College Students,17.00,Instagram,71574.00,9472.00,2858.00,1672.00,708928.00,156.64,1.71,Hindi,19.56,Working Women,08-11-2024
NY-CMP-14123,SEO,Youth,18.00,"Email, YouTube, Facebook",21120.00,1389.00,535.00,343.00,196882.00,812.76,-0.29,Tamil,10.73,Tier 2 City Customers,20-03-2025
NY-CMP-14124,Social Media,Working Women,17.00,"Facebook, Email",42598.00,2784.00,613.00,257.00,149060.00,221.74,1.62,Tamil,8.58,College Students,25-02-2025
NY-CMP-14125,Influencer,Youth,17.00,"Email, WhatsApp, Google",23093.00,726.00,420.00,216.00,74304.00,733.40,-0.53,Tamil,5.90,Youth,31-10-2024
NY-CMP-14126,Paid Ads,Premium Shoppers,5.00,Instagram,59769.00,3992.00,2286.00,789.00,583860.00,203.49,2.64,Tamil,11.82,Premium Shoppers,09-11-2024
NY-CMP-14127,Email,Premium Shoppers,17.00,"Google, WhatsApp",29168.00,2852.00,1684.00,748.00,175780.00,309.97,-0.24,Bengali,18.12,College Students,25-11-2024
NY-CMP-14128,Email,College Students,25.00,"Facebook, YouTube, Email",92778.00,5439.00,1842.00,1257.00,578220.00,207.79,1.21,Bengali,9.20,Youth,19-08-2024
NY-CMP-14129,Social Media,College Students,14.00,"Email, YouTube",58350.00,2752.00,1396.00,1098.00,577548.00,169.61,2.10,Bengali,8.99,Youth,02-09-2025
NY-CMP-14130,Email,College Students,29.00,"Email, Instagram, Facebook",13719.00,1052.00,254.00,176.00,70576.00,1444.84,-0.72,English,10.80,Working Women,11-04-2024
NY-CMP-14131,Email,Youth,22.00,"WhatsApp, Instagram",39309.00,4401.00,1114.00,578.00,267036.00,453.20,0.02,Bengali,15.50,Premium Shoppers,13-11-2024
NY-CMP-14132,Influencer,Premium Shoppers,21.00,"Instagram, WhatsApp",83126.00,4672.00,2550.00,2022.00,1251618.00,99.61,5.21,Bengali,11.12,Working Women,17-12-2024
NY-CMP-14133,SEO,Tier 2 City Customers,7.00,Google,50411.00,3570.00,1098.00,576.00,222912.00,303.25,0.28,English,10.40,Tier 2 City Customers,30-04-2025
NY-CMP-14134,Email,College Students,18.00,"Email, Facebook, YouTube",82729.00,8173.00,2776.00,1472.00,741888.00,194.29,1.59,Tamil,15.01,Youth,04-03-2025
NY-CMP-14135,Social Media,College Students,28.00,WhatsApp,68931.00,5605.00,2360.00,1298.00,687940.00,80.13,5.61,English,13.44,College Students,27-12-2024
NY-CMP-14136,SEO,Youth,9.00,Facebook,38492.00,3261.00,1468.00,766.00,426662.00,146.78,2.79,Tamil,14.28,Youth,24-09-2024
NY-CMP-14137,SEO,Premium Shoppers,19.00,"Email, WhatsApp, Instagram",87363.00,10086.00,4387.00,2549.00,1218422.00,34.15,13.00,Hindi,19.48,College Students,27-09-2024
NY-CMP-14138,SEO,Youth,22.00,"Google, WhatsApp, Instagram",84364.00,2031.00,652.00,281.00,94416.00,1025.14,-0.67,Tamil,3.51,Working Women,26-07-2024
NY-CMP-14139,SEO,Working Women,12.00,"Instagram, Facebook, YouTube",88105.00,12700.00,4833.00,2339.00,1204585.00,53.16,8.69,Hindi,22.55,Youth,20-12-2024
NY-CMP-14140,SEO,Premium Shoppers,26.00,Email,81528.00,2930.00,638.00,500.00,337500.00,228.39,1.96,English,4.99,Youth,04-09-2025
NY-CMP-14141,Paid Ads,Youth,26.00,"Facebook, Email",16774.00,1701.00,651.00,483.00,330855.00,188.00,2.64,Tamil,16.90,Working Women,26-01-2025
NY-CMP-14142,SEO,Working Women,19.00,Instagram,84213.00,7809.00,4263.00,1626.00,1035762.00,113.18,4.63,Bengali,16.27,Youth,12-11-2024
NY-CMP-14143,Email,College Students,12.00,"YouTube, Facebook",86917.00,8420.00,3005.00,1552.00,471808.00,33.60,8.05,Bengali,14.93,Youth,11-08-2024
NY-CMP-14144,Email,Premium Shoppers,22.00,"Facebook, Instagram, Google",23530.00,2041.00,513.00,184.00,101936.00,1202.07,-0.54,Bengali,11.64,Tier 2 City Customers,25-12-2024
NY-CMP-14145,Email,Youth,21.00,"Email, YouTube, WhatsApp",75369.00,2418.00,724.00,401.00,180049.00,149.53,2.00,English,4.70,Youth,14-12-2024
NY-CMP-14146,Email,Working Women,26.00,YouTube,13226.00,966.00,198.00,70.00,41930.00,2336.46,-0.74,Hindi,9.33,College Students,20-02-2025
NY-CMP-14147,Paid Ads,Premium Shoppers,24.00,"YouTube, Instagram, Email",48922.00,1735.00,1016.00,614.00,445764.00,265.01,1.74,Tamil,6.88,College Students,29-12-2024
NY-CMP-14148,Email,College Students,11.00,"Email, WhatsApp, Google",36757.00,5188.00,1125.00,857.00,201395.00,166.87,0.41,Bengali,19.51,Tier 2 City Customers,30-07-2024
NY-CMP-14149,Influencer,Tier 2 City Customers,11.00,Instagram,69539.00,6467.00,3816.00,2672.00,1274544.00,34.36,12.88,English,18.63,Working Women,11-10-2024
NY-CMP-14150,Paid Ads,Youth,17.00,"Email, YouTube",90666.00,11400.00,5147.00,3516.00,1940832.00,59.27,8.31,Bengali,22.13,Premium Shoppers,17-12-2024
NY-CMP-14151,Paid Ads,Youth,9.00,"WhatsApp, Google, Instagram",95377.00,3679.00,1781.00,802.00,571826.00,109.32,5.52,Tamil,6.57,Working Women,12-09-2024
NY-CMP-14152,Influencer,Youth,17.00,"YouTube, WhatsApp, Email",38087.00,1526.00,529.00,398.00,283376.00,135.05,4.27,English,6.44,Youth,28-11-2024
NY-CMP-14153,Paid Ads,Premium Shoppers,30.00,"Email, Facebook",48624.00,6530.00,1476.00,1019.00,408619.00,100.91,2.97,Tamil,18.56,Tier 2 City Customers,26-03-2025
NY-CMP-14154,Social Media,Youth,24.00,Instagram,90037.00,2293.00,943.00,300.00,212400.00,631.79,0.12,Hindi,3.93,Tier 2 City Customers,16-12-2024
NY-CMP-14155,Influencer,College Students,15.00,"WhatsApp, Email",43996.00,6507.00,3874.00,2056.00,431760.00,55.89,2.76,Tamil,28.27,Tier 2 City Customers,16-11-2024
NY-CMP-14156,Email,Working Women,14.00,"Facebook, WhatsApp, YouTube",20584.00,1739.00,509.00,327.00,255714.00,582.20,0.34,English,12.51,Premium Shoppers,11-10-2024
NY-CMP-14157,Influencer,Premium Shoppers,16.00,"Email, Google",95045.00,12323.00,4985.00,3002.00,1750166.00,21.31,26.35,English,21.37,Tier 2 City Customers,23-11-2024
NY-CMP-14158,Influencer,Premium Shoppers,6.00,"WhatsApp, Instagram, Facebook",46776.00,3084.00,669.00,331.00,179402.00,537.23,0.01,Hindi,8.73,Tier 2 City Customers,29-05-2025
NY-CMP-14159,SEO,College Students,18.00,"YouTube, Google, WhatsApp",48494.00,6756.00,3704.00,1206.00,302706.00,194.43,0.29,Tamil,24.06,Premium Shoppers,05-04-2025
NY-CMP-14160,SEO,College Students,30.00,"Facebook, Instagram, YouTube",76278.00,2194.00,900.00,716.00,402392.00,84.35,5.66,Tamil,4.99,Working Women,28-09-2024
NY-CMP-14161,Email,Working Women,14.00,"Facebook, Instagram, Google",29999.00,2235.00,731.00,574.00,241654.00,455.41,-0.08,Hindi,11.80,Tier 2 City Customers,27-02-2025
NY-CMP-14162,Influencer,Working Women,8.00,"Google, Facebook, YouTube",68778.00,8842.00,2387.00,975.00,195975.00,234.78,-0.14,Bengali,17.74,Premium Shoppers,30-08-2024
NY-CMP-14163,SEO,College Students,5.00,WhatsApp,77766.00,6129.00,2490.00,1913.00,631290.00,49.69,5.64,Hindi,13.54,Working Women,18-03-2025
NY-CMP-14164,Paid Ads,Premium Shoppers,15.00,Email,24685.00,2413.00,812.00,331.00,107906.00,661.44,-0.51,Hindi,14.41,College Students,21-07-2024
NY-CMP-14165,Influencer,College Students,20.00,Instagram,43225.00,3151.00,842.00,448.00,129024.00,264.07,0.09,English,10.27,Working Women,17-02-2025
NY-CMP-14166,Email,Tier 2 City Customers,22.00,"YouTube, WhatsApp",24961.00,3311.00,1515.00,808.00,545400.00,364.79,0.85,Bengali,22.57,Youth,16-02-2025
NY-CMP-14167,Email,Tier 2 City Customers,15.00,"Instagram, Google, Facebook",85492.00,9403.00,2830.00,862.00,345662.00,142.93,1.81,Tamil,15.32,Youth,21-05-2025
NY-CMP-14168,SEO,Tier 2 City Customers,22.00,YouTube,27060.00,2869.00,1684.00,1259.00,530039.00,141.93,1.97,Bengali,21.48,Tier 2 City Customers,30-11-2024
NY-CMP-14169,Paid Ads,Working Women,11.00,"Instagram, Email",20707.00,1662.00,577.00,360.00,113760.00,436.16,-0.28,Hindi,12.55,Tier 2 City Customers,05-05-2025
NY-CMP-14170,Email,Working Women,20.00,"Google, Instagram",31364.00,2394.00,820.00,356.00,94696.00,239.91,0.11,Bengali,11.38,College Students,18-05-2025
NY-CMP-14171,Email,Premium Shoppers,13.00,YouTube,52305.00,6514.00,2366.00,1867.00,651583.00,132.79,1.63,Hindi,20.55,Working Women,15-07-2024
NY-CMP-14172,Email,Tier 2 City Customers,11.00,YouTube,56315.00,6014.00,2935.00,1163.00,724549.00,227.61,1.74,Bengali,17.96,Premium Shoppers,29-12-2024
NY-CMP-14173,SEO,College Students,30.00,"Google, Facebook",52010.00,2635.00,1245.00,899.00,399156.00,273.54,0.62,Bengali,9.19,Premium Shoppers,22-03-2025
NY-CMP-14174,Influencer,College Students,23.00,"WhatsApp, Google",85337.00,12517.00,4765.00,2551.00,1127542.00,67.65,5.53,Tamil,23.24,College Students,12-03-2024
NY-CMP-14175,SEO,Premium Shoppers,21.00,"Facebook, Instagram",74321.00,5680.00,1426.00,1006.00,212266.00,128.82,0.64,English,10.91,Working Women,07-08-2024
NY-CMP-14176,Paid Ads,College Students,11.00,Google,87560.00,8610.00,3034.00,2361.00,1577148.00,125.65,4.32,Hindi,15.99,College Students,16-06-2025
NY-CMP-14177,Social Media,Working Women,18.00,Google,77120.00,4436.00,2367.00,1720.00,808400.00,102.96,3.56,English,11.05,Premium Shoppers,05-12-2025
NY-CMP-14178,SEO,Premium Shoppers,28.00,"Google, WhatsApp",68918.00,2399.00,1349.00,659.00,495568.00,85.48,7.80,Tamil,6.39,College Students,10-07-2024
NY-CMP-14179,Social Media,Working Women,23.00,"Facebook, Instagram, WhatsApp",94130.00,5533.00,2193.00,1184.00,947200.00,62.30,11.84,Bengali,9.47,Premium Shoppers,31-08-2024
NY-CMP-14180,SEO,Working Women,13.00,Instagram,21071.00,3133.00,1806.00,711.00,359055.00,133.52,2.78,Bengali,26.81,College Students,14-05-2025
NY-CMP-14181,Email,Tier 2 City Customers,5.00,Google,90045.00,2355.00,734.00,346.00,216596.00,304.67,1.05,English,3.81,College Students,31-05-2025
NY-CMP-14182,SEO,Working Women,24.00,"Instagram, Google, Email",63086.00,2914.00,1431.00,671.00,494527.00,311.47,1.37,English,7.95,Premium Shoppers,29-07-2024
NY-CMP-14183,Influencer,Youth,13.00,"YouTube, Email",43066.00,3955.00,2084.00,661.00,325212.00,76.34,5.45,English,15.56,Tier 2 City Customers,11-06-2024
NY-CMP-14184,SEO,Working Women,13.00,Facebook,79863.00,7494.00,3421.00,2588.00,750520.00,76.31,2.80,Tamil,16.91,Youth,19-12-2024
NY-CMP-14185,Social Media,Premium Shoppers,10.00,"WhatsApp, Google",76919.00,2033.00,492.00,199.00,53929.00,390.07,-0.31,Hindi,3.54,Working Women,29-05-2025
NY-CMP-14186,Paid Ads,Youth,21.00,"WhatsApp, YouTube, Instagram",65599.00,7155.00,3972.00,1320.00,283800.00,82.33,1.61,English,18.97,College Students,24-11-2024
NY-CMP-14187,Influencer,Premium Shoppers,5.00,"Email, YouTube, Facebook",27388.00,1089.00,472.00,368.00,251344.00,740.76,-0.08,English,7.04,Premium Shoppers,25-10-2024
NY-CMP-14188,SEO,College Students,27.00,Facebook,90895.00,11214.00,5610.00,3742.00,2301330.00,23.41,25.28,Hindi,22.63,Working Women,13-11-2024
NY-CMP-14189,Social Media,Tier 2 City Customers,13.00,Google,81898.00,6168.00,2766.00,1509.00,404412.00,93.01,1.88,Tamil,12.75,College Students,03-06-2025
NY-CMP-14190,SEO,Youth,17.00,"YouTube, Instagram",66485.00,5620.00,3072.00,986.00,457504.00,239.65,0.94,English,14.56,College Students,07-09-2024
NY-CMP-14191,Paid Ads,Tier 2 City Customers,9.00,Email,75850.00,10698.00,2656.00,1170.00,746460.00,195.17,2.27,English,19.15,Youth,09-01-2024
NY-CMP-14192,Influencer,Youth,29.00,"Facebook, YouTube, Email",52537.00,2976.00,1771.00,1241.00,400843.00,104.08,2.10,English,11.40,College Students,02-04-2025
NY-CMP-14193,Email,Premium Shoppers,23.00,"Instagram, Facebook",80467.00,7597.00,3190.00,1152.00,452736.00,138.70,1.83,Tamil,14.84,Tier 2 City Customers,24-01-2025
NY-CMP-14194,Email,Premium Shoppers,11.00,Google,59929.00,7488.00,3578.00,2167.00,858132.00,125.89,2.15,Hindi,22.08,Tier 2 City Customers,02-02-2025
NY-CMP-14195,Social Media,Working Women,17.00,"WhatsApp, Facebook, Instagram",23562.00,3433.00,870.00,661.00,354296.00,164.96,2.25,Tamil,21.07,College Students,29-07-2024
NY-CMP-14196,SEO,Tier 2 City Customers,13.00,Instagram,87119.00,4037.00,1995.00,1281.00,826245.00,94.80,5.80,Bengali,8.39,Working Women,07-07-2024
NY-CMP-14197,Influencer,Premium Shoppers,15.00,"Instagram, Facebook, YouTube",26861.00,2408.00,516.00,331.00,159211.00,808.56,-0.41,English,12.12,Premium Shoppers,22-08-2024
NY-CMP-14198,Influencer,Premium Shoppers,6.00,Instagram,22698.00,736.00,337.00,213.00,83283.00,729.07,-0.46,Tamil,5.67,College Students,18-03-2025
NY-CMP-14199,Email,Youth,14.00,"Facebook, Email, WhatsApp",36105.00,892.00,326.00,231.00,56364.00,619.44,-0.61,Hindi,4.01,Working Women,30-12-2024
NY-CMP-14200,Influencer,Working Women,17.00,"YouTube, Email, Google",69274.00,3967.00,1868.00,1054.00,508028.00,53.99,7.93,Hindi,9.94,Working Women,11-01-2024
NY-CMP-14201,Influencer,Tier 2 City Customers,12.00,"Google, WhatsApp, Email",91781.00,12702.00,2787.00,968.00,264264.00,209.38,0.30,Tamil,17.93,Working Women,03-06-2025
NY-CMP-14202,Email,Youth,14.00,"Instagram, WhatsApp, Email",74275.00,9599.00,2916.00,1475.00,820100.00,140.33,2.96,Bengali,18.84,Premium Shoppers,04-07-2025
NY-CMP-14203,Email,College Students,29.00,"WhatsApp, Instagram, YouTube",80601.00,4945.00,1652.00,1252.00,593448.00,223.99,1.12,Tamil,9.74,Tier 2 City Customers,23-01-2025
NY-CMP-14204,Social Media,Premium Shoppers,30.00,"Instagram, Email, YouTube",11233.00,1318.00,551.00,266.00,200032.00,1079.51,-0.30,Bengali,19.01,College Students,05-02-2025
NY-CMP-14205,Email,Premium Shoppers,16.00,Google,14918.00,2069.00,777.00,293.00,171112.00,849.09,-0.31,Hindi,21.04,College Students,09-02-2024
NY-CMP-14206,Paid Ads,Working Women,17.00,"Facebook, Email, WhatsApp",65698.00,2840.00,781.00,559.00,360555.00,133.79,3.82,Bengali,6.36,Tier 2 City Customers,25-11-2024
NY-CMP-14207,Email,Premium Shoppers,27.00,Facebook,99808.00,6185.00,1794.00,980.00,514500.00,189.01,1.78,Bengali,8.98,Youth,08-04-2024
NY-CMP-14208,Social Media,Youth,19.00,"Email, Google",86457.00,10870.00,4940.00,2398.00,1381248.00,104.74,4.50,Hindi,21.06,Tier 2 City Customers,22-02-2025
